seqNo,ticker,txDate,shortVol,totVol
94,V,2011-05-17,127475,230933
95,V,2011-05-18,60620,253602
96,V,2011-05-19,103885,320889
97,V,2011-05-20,132674,433560
98,V,2011-05-23,92013,317698
99,V,2011-05-24,99799,242532
100,V,2011-05-25,109339,214707
101,V,2011-05-26,143863,294529
102,V,2011-05-27,89322,184764
103,V,2011-05-31,124598,206329
104,V,2011-06-01,143192,338669
105,V,2011-06-02,82323,375999
106,V,2011-06-03,111695,252000
107,V,2011-06-06,96192,199418
108,V,2011-06-07,218109,490885
109,V,2011-06-08,559821,894843
110,V,2011-06-09,120939,321208
111,V,2011-06-10,159428,349105
112,V,2011-06-13,75134,227964
113,V,2011-06-14,92219,343171
114,V,2011-06-15,84223,239262
115,V,2011-06-16,144044,285822
116,V,2011-06-17,174038,365988
117,V,2011-06-20,122153,417807
118,V,2011-06-21,141089,485909
119,V,2011-06-22,119034,266057
120,V,2011-06-23,150977,346028
121,V,2011-06-24,160117,356627
122,V,2011-06-27,97110,301775
123,V,2011-06-28,88765,318594
124,V,2011-06-29,862005,1819937
125,V,2011-06-30,598848,1406844
126,V,2011-07-01,419883,688457
127,V,2011-07-05,190572,393512
128,V,2011-07-06,170981,481574
129,V,2011-07-07,220364,479673
130,V,2011-07-08,140949,285851
131,V,2011-07-11,154389,319825
132,V,2011-07-12,117054,196457
133,V,2011-07-13,161730,238545
134,V,2011-07-14,87664,208436
135,V,2011-07-15,82272,189890
136,V,2011-07-18,75107,144985
137,V,2011-07-19,70473,174134
138,V,2011-07-20,54226,137795
139,V,2011-07-21,121847,246196
140,V,2011-07-22,59216,121345
141,V,2011-07-25,83007,171118
